"genotype","DTS","PH","GY"
"NSL438009:250031063/PHZ51",68.3564531747887,245.07860692619,12.334207730912
"Ames27113:250031645/PHZ51",73.5261993789803,261.522173163155,12.6095833042802
"PI592741:250033859/PHZ51",68.0145697371056,222.670458781746,11.8721395214339
"Ames26794:250034719/PHZ51",69.3652312404818,253.865273592856,11.8139896086198
"Ames28365:250034588/PHZ51",67.6230254065924,238.923385196534,11.0886614526458
"NSL437992:250035203/PHZ51",66.6190996757001,249.338236559523,11.4250705551793
"NSL437979:250035192/PHZ51",68.1046931593103,230.114532859523,12.9869146245502
"B104:250047938/PHZ51",67.7670063181206,237.986014337301,12.5972387260149
"NSL30864:250034698/PHZ51",67.0956703863717,239.633421748412,12.6156957342939
"PI537097:250033872/PHZ51",68.8896587791297,234.861661258762,12.7365714078101
"NSL437983:250035065/PHZ51",70.0522451652106,228.052252469812,11.3366408163014
"PI506246:250033421/PHZ51",73.7070041956387,259.714184840807,12.951952523852
"Ames19323:250032910/PHZ51",70.0413974555954,252.633421748413,12.8938039832128
"NSL437994:250034874/PHZ51",66.8566442800027,251.847125448412,11.5438312786039
"PI506255:250031967/PHZ51",71.4249560531411,249.439950946488,13.3538107557627
"PI539923:250034739/PHZ51",68.4263660032865,247.893051370634,13.5215675939585
"PI641254:250032068/PHZ51",69.3933108156295,261.597125448413,10.7974829778519
"PI583847:250031066/PHZ51",66.230762778784,250.164803877995,11.6881346554531
"Ames30529:250041698/PHZ51",72.8973124249913,265.341822016846,11.3534488578895
"Ames27084:250033338/PHZ51",70.2842214585569,252.328839829822,12.922888110527
"NSL438029:250031028/PHZ51",68.802297740341,240.633421748412,12.0163201250905
"Ames26804:250031495/PHZ51",67.9099337506328,229.689347670634,13.1837454844787
"PI594057:250033541/PHZ51",67.302559649531,226.957125448412,12.7643017013776
"NSL437980:250031245/PHZ51",67.8071568946951,233.318919129812,12.4583349174382
"Ames27088:250033320/PHZ51",74.248744390381,232.887055872982,13.3459178080476
"Ames19318:250031436/PHZ51",65.7796302706532,234.052252469812,11.6259862960355
"NSL437939:250031196/PHZ51",68.2453876727131,239.077866192856,11.5494224197364
"Ames22750:250040788/PHZ51",66.7213727185904,230.060458781745,11.3698172425231
"NSL437910:250034992/PHZ51",67.1472380230006,244.670829148412,12.1093718371529
"Ames28360:250031256/PHZ51",67.7358702099804,239.957485025048,12.6174606586843
"Ames26756:250031933/PHZ51",67.0087209117647,235.44860692619,10.3084772847967
"NSL437909:250031006/PHZ51",67.275005452166,245.86490322619,12.2717142681173
"Ames27082:250032044/PHZ51",70.3229279648354,240.617826279639,12.8355389768169
"NSL437995:250034935/PHZ51",67.19390712112,245.913970540495,12.3709002118586
"CML52:250040810/PHZ51",77.8775109589411,266.301850371708,12.5368690968117
"NSL438022:250031166/PHZ51",67.2510621589835,237.883792115079,11.4202406035995
"PI596506:250033690/PHZ51",64.5696449940255,234.387055872983,10.1089756985757
"33-16:250047984/PHZ51",68.5282331673652,243.559718037301,12.3648029756577
"NSL437935:250031077/PHZ51",66.865468713682,238.753792115079,12.6129895121858
"NSL437934:250035138/PHZ51",68.9710662149363,245.105643970634,11.7029219975711
"PI594086:250042568/PHZ51",65.4768784735252,234.887055872982,11.7101947266956
"PI550534:250033287/PHZ51",70.6232771126892,257.939950946489,12.3333432669091
"Ames19327:250033180/PHZ51",71.8941563390009,266.147173163155,14.4379708722509
"PI506247:250033436/PHZ51",71.3514872990145,269.051062046488,12.1999990035417
"PI506253:250032086/PHZ51",70.6242093390572,254.717728713155,12.2537279590759
"NSL437947:250031022/PHZ51",71.5211335029292,238.772310637301,12.9554363639473
"PI595366:250034822/PHZ51",67.4255631449143,234.25490322619,13.039086029015
"NSL437932:250031200/PHZ51",68.1843895003593,237.050458781745,12.6455127811987
"NSL437962:250030995/PHZ51",69.1782071605983,226.161569892856,12.7067404183109
"NSL438031:250031297/PHZ51",66.4854728145852,239.353940763201,11.2948722168178
"PI644101:250031192/PHZ51",67.8457858415733,221.327866192857,12.7738024252863
"NSL437960:250034863/PHZ51",70.241734536097,229.887055872982,11.701711285834
"NSL437931:250035094/PHZ51",68.4760658076563,218.402681003968,12.2842004811436
"NSL437930:250031163/PHZ51",67.1723846083908,250.030107031921,11.7995782218039
"PI553059:250033697/PHZ51",68.6349797998557,253.873675510763,9.77559097680716
"NSL30903:250034669/PHZ51",67.0600961060698,231.93860692619,11.0548363109971
"PI538239:250040795/PHZ51",64.8535799659378,232.91119952619,10.8391355247886
"Ames28361:250031072/PHZ51",68.3747580183341,249.864690369421,12.2996990640299
"NSL437903:250031555/PHZ51",66.2473651969144,228.883792115079,11.796057357
"PI538237:250032330/PHZ51",63.9821002532794,220.031940259524,10.6173447254165
"NSL437907:250035051/PHZ51",65.6870690561711,235.99490322619,12.1030255273945
"EP76:250001453/PHZ51",65.28914963025,237.413327921262,11.1345976690297
"PI550565:250032293/PHZ51",65.3678656392231,231.29119952619,11.1726476271084
"PI538011:250041563/PHZ51",64.4829186863096,219.059718037301,12.1102300973051
"Ames19293:250031532/PHZ51",67.4204623057342,239.266623846255,11.6405725619839
"N192:250040210/PHZ51",64.3734386615085,230.152681003968,12.2187452618602
"A632:250047950/PHZ51",65.6331656758302,245.235643970634,11.5328225101489
"PI601374:250032400/PHZ51",64.4112756758913,230.587125448412,11.9632898264876
"PI594054:250032289/PHZ51",66.3499527221919,220.04119952619,12.4015108672131
"PI596500:250031637/PHZ51",66.3547590183744,234.808488676846,11.3526255609216
"PI600957:250032450/PHZ51",65.0765038618207,235.133421748412,11.8931660848768
"PI537099:250031441/PHZ51",64.6644827756219,233.11490322619,11.6050245117132
"PI601378:250031566/PHZ51",64.1190357917887,235.226014337301,12.3085173421569
"NSL81595:250041537/PHZ51",64.0448190493815,225.457125448412,11.8355912527281
"PI601026:250032197/PHZ51",65.8526003238853,245.30094036942,12.6667115430926
"NSL243016:250033579/PHZ51",65.9550147164271,240.291940259523,11.8334262714412
"Ames23428:250034823/PHZ51",65.3993631807575,233.004162481745,10.9452551627945
"NSL438019:250034807/PHZ51",66.5800857791181,236.051773694421,12.5700217942248
"PI553063:250031393/PHZ51",67.068558474185,252.707495815079,11.1112116617831
"EP72:250001520/PHZ51",67.9030870954184,233.228023694421,10.4133405711429
"EP44:250001513/PHZ51",66.3800891611357,219.937190369421,10.467586255023
"PI601377:250033866/PHZ51",64.4979509088453,227.828236559523,11.7121644867872
"Ames23485:250032419/PHZ51",62.9163360336611,221.151940259523,10.9158749238247
"EA2024:250001473/PHZ51",65.5307048495004,229.050458781745,10.6690731384725
"PI596499:250031409/PHZ51",67.2722394627904,245.714184840807,10.7532645033042
"NSL30878:250031427/PHZ51",67.5557012045277,243.978940763201,12.0294140932973
"Ames23410:250034878/PHZ51",66.3578799575889,237.884162481745,11.5666783464799
"PI593460:250034834/PHZ51",64.1431765410391,223.781569892857,11.9245145593504
"NSL30883:250034677/PHZ51",66.3222469328499,227.401940259524,11.0118042497672
"EP65:250001490/PHZ51",65.5282870542161,223.420458781745,12.2374181834305
"PI596505:250031375/PHZ51",70.7447511838503,NA,8.61172089757658
"B75:250040146/PHZ51",67.6115714804313,243.23490322619,12.1754526474691
"Ames27118:250033353/PHZ51",64.865571996447,241.887055872982,9.50227779515628
"EP2008-03:250001485/PHZ51",66.3975200196298,236.994532859523,10.7585193056742
"A679:250040001/PHZ51",64.6699933437316,234.438977303968,12.2203163090469
"PI601150:250032418/PHZ51",65.2924630249354,233.592190369421,11.4838022270954
"Ames27066:250032840/PHZ51",66.6358602835486,235.082607031921,11.6151354138827
"Ames27033:250034614/PHZ51",63.7182097411926,213.328236559523,11.0424327599848
"PI538242:250033291/PHZ51",64.4775686021671,226.152310637301,10.7472785426336
"PI538236:250034837/PHZ51",64.2220146547973,222.726384703968,10.67377310476
"PI601584:250032547/PHZ51",64.5425425656021,228.753792115079,11.5849682511031
"EP73:250001447/PHZ51",63.5346532249356,201.588006970545,10.375437685623
"Ames23477:250034957/PHZ51",64.1177036411278,231.967495815079,10.9530223646716
"PI340855:250033790/PHZ51",66.2744142915449,234.81860692619,10.1404065828433
"Ames27052:250035197/PHZ51",68.8332875200783,217.518919129812,12.4002473433696
"PI601683:250034690/PHZ51",64.1295988472421,227.726384703968,11.1783440165906
"Ames22751:250033739/PHZ51",65.8821364541952,218.749273694421,12.0157968973067
"Ames27178:250042566/PHZ51",66.3745785461767,237.062607031921,12.0005080297928
"Ames26803:250033724/PHZ51",68.3479284963774,229.207495815079,12.0213261029209
"PI567793:250034689/B47",63.9178110734955,213.291569892857,10.2090256681271
"NSL32738:250032265/B47",61.6951652640304,191.966755081746,9.31204906576199
"Ames29030:250033707/B47",64.1899747341299,221.012589847023,11.2176944262626
"PI634207:250031551/B47",65.0217156063132,189.763421748412,10.0308295654108
"NSL75979:250034750/PHZ51",69.0388853535385,241.124532859524,10.6627595134849
"NSL81596:250034882/PHZ51",66.6491619179109,233.837125448412,11.0054467018416
"PI200194:250033717/PHZ51",68.9142251098017,255.252362202583,10.4881744863334
"Ames23427:250034842/PHZ51",65.0444899431709,239.522310637301,10.7248136288047
"PI607525:250035196/PHZ51",63.8077880948269,231.42119952619,11.27263997443
"PI601493:250035129/PHZ51",63.7115392801245,232.671569892857,11.4402900380737
"Ames23426:250032399/PHZ51",63.1641636823914,225.04119952619,11.2677405576092
"Ames27051:250032283/PHZ51",67.4284612864397,220.884273694421,11.7488752790872
"PI524969:250034724/PHZ51",65.0126348037453,224.374162481746,12.3160592162783
"PI601583:250031392/PHZ51",64.0834704503076,231.263792115079,12.0334300691752
"Ames24751:250032432/PHZ51",65.4897621176281,233.014162481746,11.7121568366609
"PI601612:250031380/PHZ51",66.0036549903249,237.281940259524,11.8800774489747
"NSL438033:250035105/PHZ51",66.1234519074056,239.726384703968,12.040210797162
"Ames24743:250032553/PHZ51",65.2433370113411,222.401940259524,11.3058452119198
"B97:250040809/PHZ51",66.4251985169598,243.168429990934,12.4442952762361
"EP52:250001452/PHZ51",66.18130632079,238.633421748412,12.047292002031
"Ames26783:250033734/B47",66.9633354097013,199.244422292448,10.8109781833563
"Ames24720:250040775/B47",64.2306908730861,211.54119952619,11.132473359429
"Ames24719:250032587/B47",64.1218846344076,207.514162481746,11.4274171972292
"Ames23457:250032518/B47",65.6648681318671,233.98490322619,11.057188402226
"PI221743:250032602/B47",65.8905167747277,205.261894442717,11.0693801988388
"PI644100:250031905/B47",63.657520802828,178.457495815079,9.99124520259633
"Ames26134:250034953/B47",66.3122878910269,230.059718037301,11.7985440747189
"PI608768:250034848/B47",64.5967976493279,211.356014337301,12.2098329483758
"Ames22439:250031884/B47",64.1460749848705,200.392681003968,11.808646376894
"PI221747:250032768/B47",63.5816331948329,207.430458781745,11.068472558793
"Ames28991:250031202/B47",65.154366393659,214.63232746628,10.0791752432341
"PI415086:250032423/B47",64.8816472856826,197.670829148412,10.974819676884
"PI340812:250033542/B47",64.1597588259746,223.059718037301,10.0431191492479
"PI267164:250032327/B47",63.5114098662883,209.448236559523,11.9084504530016
"PI608777:250031255/B47",64.5250077375206,215.498319934343,11.2462506910122
"PI520770:250032384/B47",63.4189531033834,208.380851507473,10.8850555334535
"Ames2335:250031923/B47",64.0660765204203,202.522310637302,11.9943621700658
"PI267165:250035185/B47",63.7153033868628,227.170088415079,10.0198973883395
"NSL29305:250031496/B47",64.4495970445226,221.958236559524,12.8522629288657
"Ames23474:250032426/B47",63.7221616248038,208.458236559523,11.2376830172287
"Ames23435:250032453/B47",65.4758117681254,203.883792115079,11.7230576488936
"Ames23399:250033163/B47",62.8921392021921,231.197866192857,10.4353226608037
"PI303930:250031319/B47",64.2489292530231,206.432224390866,10.0219360354869
"PI550492:250033082/B47",64.5339616155718,207.735643970634,10.4822164646789
"PI415088:250032331/B47",64.4964354019658,197.360411258762,11.032950606917
"Ames23415:250034736/B47",63.5966907555705,205.234540508755,10.8369965279707
"NSL29314:250033848/B47",64.2254546885395,212.70860692619,11.816062470175
"NSL29898:250032968/B47",63.6103015956331,210.541940259524,11.9335780576737
"PI583774:250034846/B47",64.4788654823565,219.49490322619,13.2932816744121
"Ames24723:250032269/B47",62.5577465103085,214.948236559523,10.7171308969517
"Ames23421:250032456/B47",63.4191921882813,197.828236559523,11.0826718591269
"NSL42807:250033822/B47",64.3539323743346,181.714184840807,10.0156467680086
"PI601317:250033829/B47",64.7437596008202,201.670088415079,11.9775407400627
"Ames24737:250032445/B47",63.6485762345306,200.958236559523,11.1537161680035
"Ames2337:250031554/B47",63.6588955170106,204.032681003968,11.2016033433541
"Ames26775:250034670/B47",65.9458389717517,221.531569892856,12.2692601176781
"Ames28985:250035059/B47",63.7903512342804,197.387055872982,9.28086102277004
"NSL42877:250032424/B47",62.2635284022554,208.718919129812,10.3656721578696
"Ames23463:250032436/B47",63.2272595833166,215.384162481745,11.9495078916538
"Ames22441:250032253/B47",62.9155436666979,216.270523694421,10.7183058506106
"PI267166:250035220/B47",66.4323178159095,211.606384703968,12.1333408932898
"Ames23464:250032533/B47",63.6409884973344,206.837125448412,11.9630299734432
"PI198892:250031040/B47",63.5429394095254,218.726755081746,9.73449807867056
"PI587153:250032308/B47",63.5130919748059,200.179256522023,9.96229983937205
"PI406106:250031457/B47",65.3929086681008,211.014162481746,12.8548427601065
"Ames23420:250032541/B47",63.1994147755496,207.926653271844,10.6637903386985
"NSL30046:250035132/B47",65.9521106803789,218.884273694421,12.5846581708641
"Ames23493:250033720/B47",64.1818992507001,212.578236559523,11.8506367288709
"Ames27196:250031938/B47",64.5997475623727,194.452252469812,10.7348372363989
"PI198894:250032470/B47",65.4486683258568,225.893792115079,10.8869972111758
"Ames26793:250033860/B47",67.3489206938203,226.217607031921,11.3710113811163
"Ames22442:250032551/B47",64.3248116992142,211.518137215495,10.2307149805471
"NSL29303:250031648/B47",65.9519316274622,203.384162481746,11.4534305567229
"PI520772:250034593/B47",64.2990945374842,193.957866192857,11.6375112821573
"NSL117226:250031402/B47",66.5950618105328,202.917621512821,10.2425703975966
"Ames23449:250032536/B47",63.2170044013481,205.365273592857,10.4720528870237
"Ames23495:250034605/B47",64.2534837315127,209.808977303968,11.7091053520555
"Ames24718:250034760/B47",64.8197949103449,201.290829148412,12.2639318215951
"Ames29018:250031543/B47",67.9830677909036,187.887055872982,9.32401383942826
"PI561695:250034735/B47",65.9513238174793,210.970252580495,11.4895765632069
"Ames24745:250032439/B47",65.3916949975219,211.661940259523,11.9008474632278
"PI257517:250032591/B47",64.7649630729889,204.387055872982,11.0718559940488
"PI186228:250033564/B47",63.5724752328714,209.985273592856,10.7262721191288
"PI506413:250031205/B47",63.9273090241277,195.887055872982,11.3046151522333
"PI567792:250032448/B47",64.5179383207303,200.680088415079,10.3796832242135
"Ames2331:250032832/B47",62.7002402809826,198.852252469812,11.2695640797826
"PI340863:250031313/B47",65.3975746815684,203.059718037302,10.8617274832861
"NSL29289:250033588/B47",62.4760680945652,202.962040508755,10.7467076942195
"PI601170:250032540/B47",62.8650378217114,187.141623846255,12.3632429561056
"Ames28982:250033701/B47",63.7540280584127,214.189347670634,9.34545072735589
"Ames2338:250033662/B47",64.8109202578436,198.345218350696,11.0626288456601
"PI561694:250032563/B47",63.882799782092,187.052252469812,10.2534793402256
"NSL30835:250034702/B47",63.6012151746835,194.911569892857,10.5498510541315
"PI594079:250032321/B47",65.3457483140991,200.818977303968,12.5770981230367
"PI186192:250034711/B47",65.3171560367755,203.986014337301,10.8231700410557
"Ames24744:250034928/B47",63.6264826411191,206.226755081746,11.4594723482434
"Ames26784:250031694/B47",65.1133138356164,199.337125448412,10.4748368467245
"NSL29319:250033562/B47",63.9330779788424,196.264162481746,11.2732718403961
"NSL42806:250033665/B47",63.9782524623996,205.606384703968,10.4386494511169
"Ames24708:250032562/B47",62.9691311110427,184.208483156259,10.3848665715429
"PI601458:250031890/B47",64.1582164893387,203.827866192856,12.0444888482175
"Ames26772:250031327/B47",65.9202673470853,220.44860692619,10.9432718345004
"Ames23461:250032595/B47",64.5211842941539,206.008857031921,12.4507015994765
"NSL42804:250033732/B47",64.7371664429983,226.235643970635,10.7987316636497
"Ames23480:250032452/B47",65.990793156502,207.670829148412,10.9219590235505
"Ames27049:250035190/B47",62.585555145337,193.106014337301,10.297109811877
"NSL42808:250031328/B47",64.1803322397308,201.095923197023,10.2518492764721
"PI601724:250034748/B47",64.9398222014011,208.457125448412,12.3833761843889
"PI610494:250033842/B47",67.0041229965166,208.809347670635,12.0261281622906
"Ames26004:250033478/B47",66.5993344658187,192.387055872982,9.53774453083047
"Ames24729:250033552/B47",64.2519535832931,216.995273592857,11.2125525827823
"NSL30071:250033700/B47",64.0772691544289,221.137190369421,10.9100248225269
"PI221750:250033571/B47",63.4631187790323,208.578172292448,10.839582392724
"PI415087:250032417/B47",64.186405081914,194.402310637301,10.1658728888648
"PI406128:250033833/B47",67.1630634616904,218.74490322619,11.2250977582664
"Ames29003:250031705/B47",65.7655344962878,205.137739606372,10.3946088698221
"Ames23430:250032597/B47",63.5665157857762,203.467125448412,10.3895886463305
"Ames23456:250033425/B47",64.1396891846699,218.440088415079,11.8634482400753
"NSL30055:250031454/B47",64.2978672135888,199.513421748412,11.4506209609651
"PI186219:250032776/B47",64.6584303154612,228.22490322619,11.8402242094076
"NSL30065:250031249/B47",63.2369713112083,202.838977303968,10.0817414744589
"NSL30895:250033816/B47",65.5988747990967,215.818236559524,11.7048235153626
"PI186193:250032891/B47",63.8101436315457,204.49288301628,10.3336534896231
"Ames24740:250032380/B47",67.2822767409448,228.707866192857,11.7633046895247
"NSL438022:250031166/B47",64.924159117138,211.15862927414,11.5217046428906
"NSL438036:250031071/B47",65.1648437560518,210.310458781745,11.2132959718473
"NSL29284:250031260/B47",66.4044652359778,213.824344985887,11.8781257184704
"NSL437996:250034948/B47",66.1069687049798,219.281940259523,11.1683013641836
"PI186218:250033797/B47",64.8343799751322,232.059347670634,10.0239935838522
"NSL75980:250031657/B47",66.0966563174122,218.087495815079,10.0147697501572
"PI634206:250034710/B47",67.9585063006026,210.327866192857,11.7208913961272
"Ames24717:250032544/B47",66.4880483665591,204.217125448412,10.7992256179607
"NSL437930:250031163/B47",66.3689888232423,217.300458781745,12.2834828197812
"Ames19001:250034888/B47",67.8600856670471,207.680458781746,12.1530106042249
"NSL437925:250035134/B47",67.9218273740443,229.522681003968,12.4348597982819
"NSL438009:250031063/B47",66.4009116405211,230.087125448412,12.2870722045369
"NSL437947:250031022/B47",68.5584073043311,207.170829148412,12.4830407867938
"PI406125:250034973/B47",65.9314118663073,223.153287675403,11.1186537941311
"PI596506:250033690/B47",63.7214389662224,218.396885013196,10.1779738912894
"PI542716:250033423/B47",67.175549280075,220.263792115079,10.6310205665289
"PI561533:250033229/B47",66.6011227223526,225.058327921262,11.6612696493866
"NSL437909:250031006/B47",67.3059933787648,218.290829148412,11.6612997901778
"NSL30902:250031243/B47",64.4632363172761,212.412062374158,11.2471556250015
"Ames29027:250034715/B47",65.8394127885934,213.887055872982,9.74616443358034
"PI601301:250031364/B47",66.6451018670077,213.465411258762,11.9719748778827
"PI608764:250034944/B47",65.6512482030261,206.717495815079,11.8320794567615
"NSL30909:250034666/B47",65.40629338359,205.624532859524,11.4153210074546
"Ames30535:250042447/B47",73.1678070284004,250.452873846255,12.0852480738217
"Ames29005:250031510/B47",67.6022995618065,212.334385013196,9.93290915820599
"NSL437994:250034874/B47",66.259934504586,213.846755081745,10.9560579594837
"NSL30890:250033678/B47",67.5679036093022,220.975643970635,11.3824188166163
"Ames2327:250031291/B47",66.5353624837795,200.079577921262,10.9825289376138
"NSL437980:250031245/B47",66.9482512554421,218.717125448412,12.270227742399
"Ames26794:250034719/B47",67.1964536194582,234.117829646534,11.6294881537005
"PI186227:250031901/B47",65.0678246466262,206.31860692619,11.7304436861207
"NSL437962:250030995/B47",67.2552170744962,215.873736596843,12.4588155621627
"PI221804:250035066/B47",64.3967967384477,209.929256522023,10.9304389320101
"NSL437920:250031052/B47",67.4507131886693,223.485643970634,12.9317523272589
"NSL67798:250031004/B47",67.4481614146877,236.884532859523,12.1010081338428
"PI641242:250031404/B47",66.6328553164091,221.939347670634,12.6392508946628
"Ames26804:250031495/B47",66.5907205245105,213.236014337301,12.4512760023982
"NSL30910:250031586/B47",66.2343920253453,206.936407040807,12.3746292715831
"Ames24735:250032583/B47",65.026463213888,225.513051370635,12.1031061713919
"Ames29023:250031550/B47",66.4331404998884,219.987779940866,9.80321529931482
"PI198895:250031872/B47",64.9935783476615,217.208691992086,12.3369397975937
"NSL438031:250031297/B47",65.6233760120667,219.438977303968,11.5499888518269
"PI542715:250031926/B47",67.6050205788423,219.152310637301,9.52301027182892
"Ames26135:250035082/B47",67.6162507555329,216.42119952619,11.2739182114487
"Ames19003:250033145/B47",65.409754350649,205.466244596262,10.6364404260417
"NSL29304:250042562/B47",65.3813008273976,209.57860692619,11.5424659398846
"NSL437891:250031310/B47",70.4185127108718,232.293272780346,10.9102122026898
"PI572413:250031949/B47",66.3407679781778,227.930458781746,11.6022850843967
"NSL30876:250033813/B47",65.506311355926,213.115273592857,11.3363813038358
"PI639939:250040772/B47",66.9600718687687,228.866014337301,11.6351732114081
"NSL437967:250035058/B47",66.3815963796791,229.254532859523,12.6285127801336
"Ames24716:250032388/B47",65.1583789340588,188.467125448412,11.5013517805058
"NSL30907:250034756/B47",65.9186578846937,213.049718037301,10.8392973172372
"PI583847:250031066/B47",64.954144594966,210.87490322619,11.2836718672495
"Ames30536:250041707/B47",65.7056336327787,239.49490322619,10.9715779938321
"NSL30898:250031405/B47",68.0524819997395,237.615273592857,11.4253648421336
"NSL30908:250033684/B47",66.8639946142104,214.957866192857,10.7306020174575
"Ames26798:250031326/B47",65.020080338473,199.432873846255,10.9776968869018
"NSL437935:250031077/B47",67.4069088916642,233.356014337301,12.5272039298951
"PI340861:250040797/B47",67.7425735259715,225.207866192857,9.76587635214271
"Ames29008:250034712/B47",65.4962070526537,209.77843917086,7.73706561001183
"PI607383:250031320/B47",66.62793566204,222.735643970634,12.5330667541921
"PI186229:250031250/B47",64.8031171209705,213.309347670634,11.137243297835
"NSL437995:250034935/B47",65.3105887988497,228.022681003968,11.4791631380647
"NSL438029:250031028/B47",66.4736505823686,215.716384703968,12.8301162602665
"Ames29014:250031528/B47",66.9821407781205,232.887055872982,9.45891434008443
"NSL437905:250034600/B47",67.6110605382366,226.689347670634,11.2412768912188
"NSL437932:250031200/B47",68.7808094567107,221.184161258762,12.0681774670162
"PI607523:250032539/B47",65.9699435686003,217.410829148412,11.9945403739285
"PI542957:250031693/B47",68.0982891066382,213.745643970635,12.5531131949465
"NSL437908:250035219/B47",66.3463119569639,215.901569892856,12.0696217203004
"NSL437979:250035192/B47",67.1008174610569,208.077866192856,12.1152685443294
"Ames19318:250031436/B47",65.9644328685134,191.423385196534,11.6843171639248
"PI406107:250034939/B47",66.8088865662186,227.963290508755,13.1353327938066
"NSL437976:250031162/B47",66.4416070017937,219.476755081745,11.3287388497302
"Ames22750:250040788/B47",65.3711384513643,206.37490322619,11.6537484074896
"NSL438023:250034852/B47",67.5931481685366,217.486887215495,11.6360938790926
"NSL437877:250034876/B47",67.9613514889597,211.403327921262,12.9837037233637
"PI601502:250033565/B47",66.4118759689461,217.736014337302,11.9383449797225
"NSL65868:250034684/B47",65.9704936233371,221.579863479564,11.7216924202795
"Ames26797:250031511/B47",67.4349099514686,228.387055872982,13.5471422457015
"MR20_(Shoe_Peg):250032961/B47",69.5058971446295,234.387055872982,NA
"NSL29317:250031882/B47",67.2873895819301,214.374532859524,10.5231339937772
"NSL437931:250035094/B47",67.6367824349088,207.032310637301,12.5437519317826
"Ames26770:250031038/B47",66.9026931903161,224.124532859523,11.4794092650672
"NSL438007:250031057/B47",66.7611174292402,222.717866192856,11.7880916706909
"NSL437959:250035140/B47",66.3236596271129,218.513051370634,11.5447020361497
"PI340839:250031139/B47",65.8539192280737,189.887055872982,8.98894474005625
"NSL437960:250034863/B47",69.4828057407073,187.293272780346,11.3369745160183
"PI221811:250035101/B47",65.2902514773443,215.430458781746,11.9893864908165
"Ames26779:250035088/B47",67.8191300162739,210.929347670634,12.3029655097167
"Ames23479:250032422/B47",66.3546043760736,217.518919129812,11.6120974696278
"Ames26128:250034974/B47",65.3977874516498,224.513792115079,11.7159065010544
"NSL437992:250035203/B47",66.3180326112549,213.763421748412,10.9540771230691
"NSL437983:250035065/B47",66.9014093989064,205.664716246832,10.9135509494669
"PI550556:250035005/B47",66.0237135236192,213.887055872982,11.3476893448135
"Ames29025:250031252/B47",65.9242608765237,227.782301688196,10.5061861226117
"NSL437910:250034992/B47",66.7510782489061,217.153051370634,11.0971224519675
"NSL437934:250035138/B47",68.3351478596196,226.583319934343,11.8862520024561
"PI520771:250034853/B47",65.9408749373332,220.609347670635,10.8706838054266
"NSL29316:250033555/B47",68.2419787300236,222.328588967447,11.1712138526244
"Ames28366:250033840/B47",65.530077721489,202.837866192857,12.5975095285407
"Ames30526:250042554/B47",76.8317510112281,252.26974037414,11.6408579930868
"Ames2329:250031666/B47",67.470421738377,209.606384703968,11.1012352536549
"PI506246:250033421/B47",70.7395494659149,208.480838965619,NA
"Ames23467:250032581/B47",65.2569883550848,194.48083896562,NA
"EP37:250001437/B47",63.9550116908887,171.480838965619,NA
"EP73:250001447/B47",59.8009431786106,191.480838965619,NA
"Mp339:250040217/B47",NA,NA,NA
"Ames19284:250032795/PHZ51",69.9303928057552,226.480838965619,NA
"PI594084:250032837/PHZ51",65.7826545927418,229.480838965619,NA
"Ames23475:250032324/PHZ51",64.8583733392568,211.48083896562,NA
"EP37:250001437/PHZ51",62.6760316869365,219.480838965619,NA
"PI553055:250033661/PHZ51",63.985364151346,205.480838965619,NA
"Ames28417:250031131/PHZ51",69.2091489595666,219.480838965619,NA
"Ames23423:250032440/B47",64.7181006202809,170.48083896562,NA
"PI550491:250035227/B47",58.5812705549611,186.480838965619,NA
"Ames26757:250033725/B47",64.3456417899972,202.480838965619,NA
"PI553056:250031329/PHZ51",65.7157884989347,226.480838965619,NA
"PI542776:250034949/B47",70.2044214427056,155.480838965619,NA
"Ames29017:250031561/B47",NA,NA,NA
"EP46:250001438/PHZ51",60.445464361136,214.480838965619,NA
"Ames24730:250033197/PHZ51",63.235414250566,264.480838965619,NA
"NSL30894:250031446/PHZ51",66.0612110962384,285.480838965619,NA
"Ames27101:250033296/PHZ51",76.3058368492266,220.480838965619,NA
"Ames30522:250041720/PHZ51",NA,212.480838965619,NA
