<Phenotype>
taxa	covariate	covariate	covariate	covariate	covariate
Taxa	PC1	PC2	PC3	PC4	PC5
Z009E0151/PHZ51	0.0051057423	0.009923352	0.016649656	-0.01973034	-0.02014386
Z009E0152/PHZ51	0.0047246953	0.0036060368	0.019123763	0.010460662	0.0070375837
Z009E0156/PHZ51	0.0010786429	-0.0010251576	0.027286032	0.012951322	9.436483E-4
Z009E0157/PHZ51	0.0150887715	-0.00849062	0.025248092	-0.0022752788	-0.018269422
Z009E0160/PHZ51	0.02197825	0.012282191	3.9211402E-4	0.004500303	-0.015732117
Z009E0161/PHZ51	0.01406472	-0.006596475	0.026780024	2.0570193E-4	-0.019604303
Z009E0179/PHZ51	0.023618374	1.6154657E-4	0.022648342	0.022774	0.009594029
Z009E0181/PHZ51	0.0075404104	-0.026776755	0.02054375	0.01028196	0.018732393
Z009E0188/PHZ51	0.009769593	-0.001707329	-0.015686888	4.2577176E-5	0.021974303
Z009E0191/PHZ51	0.022530613	-0.026040189	-0.0024005806	0.0075628045	-0.003090224
Z009E0197/PHZ51	-7.79712E-4	-0.00718357	0.0066467733	-0.013255495	0.024811758
Z009E0200/PHZ51	0.020046746	-0.01182241	-0.01963798	-0.020103298	0.0064826445
Z011E0001/PHZ51	-0.010117956	0.021639781	-0.015471815	-0.0017311544	-9.145108E-4
Z011E0005/PHZ51	-0.019007185	0.014361372	-0.007937728	-0.0075485464	0.015506246
Z011E0008/PHZ51	-0.009915373	0.016431281	-0.011088129	0.011178926	-0.015894141
Z011E0009/PHZ51	-0.027589168	-0.0085997945	-0.001547242	0.0033883688	-0.008842989
Z011E0010/PHZ51	-0.01838642	0.013371321	0.0025085562	-0.004953048	0.010930193
Z011E0012/PHZ51	-0.008462168	0.024927277	-0.0041517997	0.0049355105	0.0030271546
Z011E0014/PHZ51	-0.015849218	0.014504243	0.0018945894	-0.0026518293	-0.01675317
Z011E0018/PHZ51	-0.025177335	0.0034264312	-0.0053883246	-0.011835848	0.017998299
Z011E0022/PHZ51	-0.018077308	-0.0013962338	-0.02633402	-0.0034048208	4.4979173E-4
Z011E0026/PHZ51	-0.009130897	0.018505685	-0.009560284	-0.0077454806	-0.0069301995
Z011E0059/PHZ51	-0.009857384	0.021282528	-0.016486166	-0.0021481107	-0.012300004
Z011E0065/PHZ51	-0.019115387	0.010927891	-0.017141644	0.006170794	-0.012976886
Z011E0071/PHZ51	-0.024134079	-0.008164485	-0.004838746	0.008217165	0.012703598
Z011E0073/PHZ51	-0.02471462	-0.00891595	-0.0177009	0.00637506	-0.013639761
Z011E0088/PHZ51	-0.017909309	0.011102806	-0.008276882	0.017706046	8.380666E-4
Z011E0109/PHZ51	-0.01619131	0.01818202	-0.016368492	-0.013152451	-0.0097174
Z011E0147/PHZ51	-0.021802979	0.0075838384	0.015393698	0.015847903	-9.338721E-4
Z011E0149/PHZ51	-0.01753572	0.013793119	0.006593254	-0.0022287166	-0.01772957
Z011E0155/PHZ51	-0.023733318	-0.0023546831	-0.015452054	-0.0030241539	-0.010984983
Z011E0156/PHZ51	-0.012145132	1.2408184E-4	-0.023011114	-0.003729067	0.0035049373
Z011E0157/PHZ51	-0.016258024	0.0026109111	-0.009172301	-0.008744236	-0.006000516
Z011E0170/PHZ51	-0.019368341	0.0052110036	-0.021989904	-0.00523841	0.01594683
Z011E0184/PHZ51	-0.026366547	-0.0024154652	-0.002149786	-0.011265937	0.015888529
Z011E0198/PHZ51	-0.019329349	4.3103017E-4	-0.0012132925	-0.011705469	-0.005839418
Z012E0006/PHZ51	0.024369929	0.012030233	-0.019636197	-0.0123952385	-0.0023329183
Z012E0012/PHZ51	-0.0039780755	-0.0068001817	-5.7857117E-4	-0.021881748	-0.00397869
Z012E0013/PHZ51	-0.0011635864	-0.0023452106	0.0070675733	-0.011412719	0.01787824
Z012E0020/PHZ51	0.011539236	0.0012907293	0.0038427783	-0.019444978	-0.009497869
Z012E0024/PHZ51	0.008084157	0.009541727	0.0076019545	-0.0119924005	-0.024387807
Z012E0029/PHZ51	0.024654591	-0.007725496	-0.020940013	-0.017602103	0.010201479
Z012E0030/PHZ51	0.016807273	-0.0019793415	0.0073268097	0.0016407993	-0.02896165
Z012E0031/PHZ51	0.020169057	0.010890639	-0.014701036	-0.011719506	-0.005513454
Z012E0035/PHZ51	0.022060012	0.018196719	-0.01586616	-0.017486518	-0.018767009
Z012E0037/PHZ51	0.024276232	0.0052927416	-0.01850006	-0.014728331	-0.0051857894
Z012E0046/PHZ51	0.0029440438	-0.014537206	-0.012519322	0.016711341	-0.0016447707
Z012E0047/PHZ51	0.0022441829	0.015907712	0.009086846	-0.015392562	-0.021743657
Z012E0050/PHZ51	0.004428652	-0.0017484704	0.007327345	-0.0033021437	-0.023173556
Z012E0052/PHZ51	0.024240477	0.018270178	-0.016242798	-0.013538644	-0.006127382
Z012E0060/PHZ51	0.005515815	-0.011888964	-0.017426683	0.01858906	0.0024703199
Z012E0067/PHZ51	-0.001339523	-0.0026225974	0.021317452	0.0092305	-0.0070723426
Z012E0072/PHZ51	0.027662769	0.018593092	-0.008440023	-0.010723372	-0.00510003
Z012E0080/PHZ51	0.006525747	0.006181902	0.017535372	-0.0031722707	-0.020975504
Z012E0083/PHZ51	0.024083965	0.01810886	-0.009288804	-0.0042107594	0.0050975666
Z012E0087/PHZ51	0.0100048855	0.010037081	-0.01801584	-0.007588286	0.018744096
Z012E0088/PHZ51	0.010658609	0.015077551	0.0038405578	-0.0026475303	-0.01812427
Z012E0090/PHZ51	-0.012634171	-0.020191083	0.0069598765	0.0059351274	0.0091997
Z012E0091/PHZ51	-0.013546817	-0.001894262	-8.1109034E-4	-0.009611798	0.010860434
Z012E0092/PHZ51	0.0080860555	-0.030323189	0.0056216214	-0.0039462093	-0.0060626455
Z012E0093/PHZ51	0.019994657	0.027111446	-0.008995325	0.0013734017	0.009082735
Z012E0108/PHZ51	-0.003827307	-0.005129371	-0.011292669	-0.023787137	-0.008468376
Z012E0111/PHZ51	-8.2957424E-4	0.01594563	0.006350602	-0.008607048	0.005665864
Z012E0114/PHZ51	-0.0051620915	-3.9504594E-4	0.0013933688	-0.008716889	0.013977988
Z012E0115/PHZ51	0.014261977	-0.0023297595	-0.01021822	0.014449602	-3.773908E-4
Z012E0120/PHZ51	0.01636872	0.01655368	-0.010925679	-0.010807578	0.016620683
Z012E0129/PHZ51	0.00786166	0.016647562	0.014468294	-0.0136031965	0.010081496
Z012E0132/PHZ51	0.016838541	0.011865168	-0.016873077	-8.843909E-4	0.015251145
Z012E0136/PHZ51	0.028929438	0.0010308038	-0.003640143	0.012635417	-0.0025606027
Z012E0137/PHZ51	0.02719733	0.013527136	-0.0031777252	-0.018342946	-0.0115234805
Z012E0141/PHZ51	-6.826317E-4	-0.016821818	0.00521987	-0.0017161702	-0.010090513
Z012E0145/PHZ51	0.01298005	-0.01349251	-0.019681763	0.008023789	-0.0241127
Z012E0146/PHZ51	0.0063630133	2.6808152E-4	-0.0043807128	-0.011760767	0.009143548
Z012E0149/PHZ51	-7.835738E-5	-0.0113969445	0.020030702	0.014785064	0.0023015991
Z012E0152/PHZ51	0.014554584	0.022953875	-0.012309505	-0.0071151345	0.0029973064
Z012E0156/PHZ51	0.0043635895	0.0033027318	-0.020919757	-0.0029975132	0.015235489
Z012E0166/PHZ51	0.028096238	0.019149039	-0.010904963	-0.008511686	-0.013481857
Z012E0168/PHZ51	-0.005839316	-0.011465564	0.0064338422	0.0030978648	0.0070937457
Z012E0172/PHZ51	-0.0047265557	7.219489E-4	-0.0023522933	-0.0076359264	0.013944176
Z012E0173/PHZ51	-0.0017518759	-0.01605285	-0.0019178145	0.016561702	0.0024234701
Z012E0175/PHZ51	0.02702986	0.004663205	-0.0092435125	0.010412435	-0.023480793
Z012E0176/PHZ51	0.019186698	-0.008000022	-0.01694054	-0.020524135	0.01031885
Z012E0182/PHZ51	-5.283741E-4	-0.0073535326	0.01339275	0.0012689588	-0.02535136
Z012E0186/PHZ51	0.0017325421	-0.0109344	-0.01121453	-0.0058635613	-0.02035449
Z012E0192/PHZ51	0.016029056	0.0022559816	-0.021591961	-0.0014657617	0.016300956
Z012E0193/PHZ51	0.016480044	-0.0054443306	0.0054620756	0.0036940943	-0.025778301
Z012E0194/PHZ51	-1.2320867E-4	0.01306931	0.00431153	-0.013716294	0.0049579074
Z012E0199/PHZ51	0.024169901	0.026312657	-0.009841118	8.8608667E-4	0.0054922407
Z013E0003/PHZ51	0.023486232	-0.036476284	0.002690472	0.003510991	-0.008115684
Z013E0004/PHZ51	-0.0055021257	-0.0065242415	0.009869935	-0.016061833	0.011636265
Z013E0006/PHZ51	0.0056462614	-0.018798176	0.023225969	0.00993866	0.0036391667
Z013E0007/PHZ51	0.006092627	-0.0056641647	0.015932297	-0.008172239	0.00495841
Z013E0010/PHZ51	0.011281786	0.009873375	0.023166317	-0.009259931	0.013476211
Z013E0012/PHZ51	0.0046405727	0.008614701	0.019068819	-0.013610075	0.0071047693
Z013E0014/PHZ51	0.029813044	-0.02353433	-0.003784342	0.00987768	0.013850259
Z013E0015/PHZ51	0.041547514	0.0029573804	0.011482595	-0.00393774	0.012889347
Z013E0016/PHZ51	0.008238528	-0.0075094565	0.02977711	9.7065396E-4	-0.0029621045
Z013E0020/PHZ51	0.012378187	-0.031106783	0.02379626	-0.001558008	-0.003897734
Z013E0021/PHZ51	0.019427365	-0.009310523	-0.008311954	-0.025454452	0.0014006722
Z013E0022/PHZ51	0.019389339	-0.027530542	-0.012128725	-0.008976068	-0.016040167
Z013E0025/PHZ51	0.016312324	-0.015695276	0.01585044	-0.0276556	-0.007675018
Z013E0026/PHZ51	0.05458673	-0.02281921	0.01282751	0.0019609556	-0.012810491
Z013E0027/PHZ51	0.038267322	-0.03258392	-5.25129E-4	0.005790083	0.0047348863
Z013E0028/PHZ51	9.5607364E-4	-0.011754498	0.006487725	-0.022423023	0.018618211
Z013E0029/PHZ51	0.0149697	-0.015014513	0.017774926	-0.025472432	0.016966846
Z013E0032/PHZ51	0.0128835095	0.0035862944	-0.02217912	-0.009737112	-0.017081434
Z013E0034/PHZ51	0.026401162	0.0034981666	-0.006059379	-0.005630946	-1.3445088E-4
Z013E0035/PHZ51	0.008661845	-0.01396609	0.015527443	-0.018610978	0.013078917
Z013E0036/PHZ51	0.0375609	-0.012736572	0.0117936935	0.010258899	-0.0011198042
Z013E0037/PHZ51	0.009131602	0.0076680374	0.02165929	-0.022207808	0.0025990845
Z013E0039/PHZ51	0.03217435	-0.0030696702	0.015879331	-0.010520911	-0.0100556025
Z013E0042/PHZ51	0.037324753	-0.009798208	0.008011947	0.019097768	-0.0038108192
Z013E0044/PHZ51	0.017555501	-0.042302947	0.021408612	-0.0049093342	-0.01157166
Z013E0045/PHZ51	0.04099224	-0.014364983	0.01773789	0.011884203	0.0065554464
Z013E0046/PHZ51	0.019210512	-0.04001675	0.023170743	-0.0055355597	-0.0058575477
Z013E0047/PHZ51	0.029470133	-0.0051315427	0.02649505	-0.023935251	-0.0055003385
Z013E0049/PHZ51	0.024468312	-0.017144972	0.013716905	-0.022382969	0.014321982
Z013E0050/PHZ51	0.020775447	0.0040467647	0.024058903	-0.023008848	-0.013450073
Z013E0051/PHZ51	0.047248773	-0.016314557	0.010547779	0.008955133	-0.01566166
Z013E0052/PHZ51	0.010343196	0.0047475765	0.017730242	-0.027138205	-0.010455426
Z013E0055/PHZ51	0.023729518	0.005943681	0.015739076	-0.018712746	-0.016525837
Z013E0056/PHZ51	0.020327935	-0.013870801	-0.020711163	-0.016116168	0.001414268
Z013E0058/PHZ51	0.030937213	0.014904828	-0.0031557512	9.646012E-4	-0.0030556375
Z013E0059/PHZ51	0.024515694	-0.022120649	0.037420817	0.0025578283	-0.0026860607
Z013E0062/PHZ51	0.002239242	-0.03476411	0.004666228	-0.0046601756	-0.016348874
Z013E0063/PHZ51	0.040000144	-0.010191621	-0.0037658517	-0.01156191	0.021388296
Z013E0066/PHZ51	0.009193174	-0.027151726	0.013178522	-0.0049893386	-0.0115225315
Z013E0067/PHZ51	0.011167892	-2.1336418E-4	0.022522643	-0.015263857	-0.019988757
Z013E0069/PHZ51	0.013707234	-0.015824351	0.0082349805	-0.023332028	-0.007995291
Z013E0072/PHZ51	0.032762513	-0.017183512	-0.019785788	-0.020960927	-0.0011345946
Z013E0073/PHZ51	0.0403503	-0.013342217	0.002529657	0.0028268974	-0.024654498
Z013E0074/PHZ51	0.013157858	-0.009778717	-0.014587527	-0.014613895	0.009843435
Z013E0078/PHZ51	0.030937664	-0.010769277	0.001680357	0.013159351	0.0044407877
Z013E0079/PHZ51	0.030094534	-0.014910168	-0.0156907	-0.01005303	-5.282946E-4
Z013E0080/PHZ51	0.035735395	0.002854802	-0.006917878	-0.021562137	-0.01581903
Z013E0082/PHZ51	0.015605964	-0.032862905	-0.0029659315	0.0023373056	0.0020930471
Z013E0085/PHZ51	0.007487509	-0.011566398	0.004153868	-0.023966553	-0.0042789513
Z013E0087/PHZ51	0.02517223	-0.014991728	-0.013754907	-0.008747118	0.013677819
Z013E0088/PHZ51	0.01542412	-0.014117213	0.0097654825	-8.1461907E-4	0.008689629
Z013E0090/PHZ51	0.040106874	-0.026029916	0.0031216892	0.0073559624	-0.019125931
Z013E0092/PHZ51	0.012458045	-0.012907749	-0.010891608	-0.016773691	0.016968027
Z013E0093/PHZ51	0.021558648	-0.025261221	-0.014994954	0.00588663	-0.02146937
Z013E0094/PHZ51	0.021112844	-0.01065953	0.01790739	-0.033845477	-0.003095957
Z013E0098/PHZ51	0.0022157808	-0.028665988	0.012491197	-0.0062718075	-0.012594725
Z013E0099/PHZ51	0.021772364	-0.016648427	0.033903472	-5.977875E-4	-0.023700567
Z013E0109/PHZ51	0.011636562	0.007827449	0.023478666	-0.014102776	0.00555891
Z013E0111/PHZ51	0.0045817187	-0.028456239	0.020080654	0.009276574	0.011606697
Z013E0113/PHZ51	0.010284117	-0.019989943	-0.006221223	-0.009053609	0.008878471
Z013E0114/PHZ51	0.010557378	-0.019970233	0.014762325	-0.010574419	0.006138541
Z013E0116/PHZ51	0.0041160453	-0.030832456	0.0014246783	-0.004354483	-0.01662374
Z013E0120/PHZ51	0.013085941	-0.023479184	0.0097637195	-0.022833833	-0.0019741156
Z013E0122/PHZ51	0.02146414	-0.024364594	-4.6006235E-4	0.0018943448	-0.017563231
Z013E0124/PHZ51	0.034112964	-0.03436143	0.0029918842	0.0122779915	0.012800202
Z013E0127/PHZ51	0.012999921	-0.043163054	0.014029088	-0.013930472	-0.008335593
Z013E0129/PHZ51	0.010066455	-0.032303367	0.027320832	0.007929871	0.009855537
Z013E0130/PHZ51	0.021176334	-0.027553067	0.035276555	0.00564474	0.011469493
Z013E0132/PHZ51	0.026325567	0.012787616	-0.0043763234	-0.004805847	0.01220334
Z014E0003/PHZ51	-0.016403876	-0.008293422	0.013161628	-0.0033107982	5.613626E-4
Z014E0005/PHZ51	-0.020045076	-0.0069005745	-0.01078649	-0.0076862304	-0.006611509
Z014E0007/PHZ51	-0.014343399	0.019890234	-0.0068968646	-0.009191703	-0.016571274
Z014E0010/PHZ51	-0.014717395	0.015174385	5.4604916E-5	-8.010907E-4	-0.022027327
Z014E0012/PHZ51	-0.013393157	0.019761462	0.013995658	-0.016755061	-0.015143455
Z014E0017/PHZ51	-0.013830063	0.02166468	0.016931785	-0.00958064	0.011566409
Z014E0019/PHZ51	-0.012546347	0.006561496	-0.0069092754	-0.0050421217	0.017596252
Z014E0022/PHZ51	-0.01292696	-0.0031789907	-0.009725914	0.0077185016	-0.015484147
Z014E0023/PHZ51	-0.02075318	0.0025062852	-0.012880975	-0.017943634	-0.007968913
Z014E0026/PHZ51	-0.023426583	-0.006293146	0.0071423696	0.0037736564	0.012297647
Z014E0028/PHZ51	-0.021130975	0.0030319204	0.002527049	-0.01177783	0.0137077635
Z014E0029/PHZ51	-0.018896261	0.012569798	0.011445381	-0.0055452003	-0.025129313
Z014E0030/PHZ51	-0.016756468	0.01771213	0.009538525	-0.02481983	-0.012259647
Z014E0040/PHZ51	-0.019204494	-0.006244132	0.013467422	0.005259032	0.012198471
Z014E0042/PHZ51	-0.02060236	0.013058687	0.022184372	-0.0041843164	0.0061502764
Z014E0044/PHZ51	-0.020667616	0.002161179	-0.013384688	-0.0041692564	0.015404811
Z014E0045/PHZ51	-0.01205564	0.011732384	0.01832645	-0.0057857055	-0.013442629
Z014E0049/PHZ51	-0.021488622	0.010266693	0.004035703	-0.013714501	0.016570993
Z014E0055/PHZ51	-0.010786501	0.01728213	0.01648675	0.0028350935	-0.008689872
Z014E0063/PHZ51	-0.0126550365	0.01291454	0.020970125	0.0136208115	-2.6620753E-4
Z014E0064/PHZ51	-0.008826337	0.021406516	0.011114167	0.01833374	-0.0023209837
Z014E0068/PHZ51	-0.017570198	-0.0013098079	-0.0010775513	-0.016144682	-0.008536734
Z014E0069/PHZ51	-0.019767135	-0.005137458	-0.013815193	3.2182972E-4	-0.012599314
Z014E0070/PHZ51	-0.017428994	-0.006451708	-0.0077101868	0.002529457	-0.010557543
Z014E0074/PHZ51	-0.023112914	9.5867907E-4	8.3087856E-4	-0.016906772	0.021272417
Z014E0076/PHZ51	-0.012442483	7.944108E-4	-0.012356226	-0.0067601455	0.0034904995
Z014E0079/PHZ51	-0.009238052	0.02001569	0.013742279	-0.013935334	-0.00965598
Z014E0085/PHZ51	-0.017589629	0.00991873	0.01776752	-0.010167882	-0.017647162
Z014E0086/PHZ51	-0.024803417	-1.589293E-4	0.0013009588	-0.01811963	0.01769306
Z014E0090/PHZ51	-0.011592286	0.025815794	-0.007081422	-0.009598792	-0.019026984
Z014E0092/PHZ51	-0.010385304	0.026486017	0.016193867	-0.0010566589	0.006296331
Z014E0094/PHZ51	-0.012983779	0.0045491834	0.0063223983	-0.004905598	-0.012386261
Z014E0096/PHZ51	-0.011047241	0.025880808	0.0021006614	-0.0042259954	0.00718951
Z014E0097/PHZ51	-0.020354852	0.0076992246	0.0062463027	-0.011529739	0.015262671
Z014E0099/PHZ51	-0.017886441	0.019978613	0.010638071	-0.018076152	-0.013634719
Z014E0102/PHZ51	-0.019862494	0.010014661	0.010960515	-0.007834406	-0.021430574
Z014E0105/PHZ51	-0.011038129	0.006849431	0.0027692884	-0.014074012	0.0031943363
Z014E0109/PHZ51	-0.015258768	0.001936898	-0.010108786	-0.016183158	-0.006869239
Z014E0111/PHZ51	-0.017519442	-7.2129804E-4	-0.002823329	0.0031269775	0.0013700674
Z014E0113/PHZ51	-0.01947877	-0.01050376	-0.0028987436	-0.008692635	-0.004861301
Z014E0117/PHZ51	-0.018863335	3.9659947E-4	0.005430963	-1.8710595E-4	0.0077833217
Z014E0118/PHZ51	-0.023183912	-0.0029757295	-0.0079905465	0.005196705	0.005100765
Z014E0127/PHZ51	-0.018158514	0.014892767	0.018306797	0.0070130858	0.0010146592
Z014E0128/PHZ51	-0.018283704	0.018995272	0.009668437	0.0053072837	-5.8562524E-4
Z014E0139/PHZ51	-0.019209947	0.015148147	0.012254331	-0.0038982572	-0.001485394
Z014E0142/PHZ51	-0.013926962	-0.0037610764	-0.009353876	0.0027682635	-0.008099304
Z014E0145/PHZ51	-0.018946856	0.00376993	0.0035939706	-0.007006472	0.01637887
Z014E0151/PHZ51	-0.0212841	-0.0027454079	-0.0034987875	-0.025552813	-1.6951078E-4
Z014E0161/PHZ51	-0.016165618	0.0024637908	-3.9054282E-4	-0.013594816	-0.011003209
Z014E0169/PHZ51	-0.014988438	0.00263878	0.0047477954	0.012016433	0.007727528
Z014E0172/PHZ51	-0.01182722	0.016126452	-8.992016E-4	-0.0056955926	-0.01709204
Z014E0173/PHZ51	-0.014550483	0.021732515	-0.0018971893	-0.01615914	-0.020893928
Z014E0177/PHZ51	-0.023705745	-0.004175412	-0.009439061	-0.0043999003	-0.014436407
Z014E0178/PHZ51	-0.019726746	0.0029748424	-0.002535843	-0.020172657	-0.0095056305
Z014E0181/PHZ51	-0.01851812	-0.0014599119	-0.0070298836	0.00787998	0.005596175
Z014E0192/PHZ51	-0.015593147	0.0027435527	-0.007110588	-0.008781247	0.02187668
Z015E0001/PHZ51	-0.0040283184	-0.0034351365	0.004124378	0.010919178	-0.019211726
Z015E0006/PHZ51	0.007629192	0.033047765	-0.001725148	0.019391563	-0.004792258
Z015E0008/PHZ51	-0.0032638372	0.014329527	-0.014887764	-0.0019476841	-0.022155814
Z015E0009/PHZ51	0.010368724	0.02846499	-0.0022134085	0.029781811	-0.032900847
Z015E0011/PHZ51	0.012756688	0.022522155	-0.012399184	0.0021335718	-0.0114658
Z015E0013/PHZ51	0.0031874566	0.032753468	-0.008966172	0.014684466	-0.012360128
Z015E0016/PHZ51	-8.961963E-4	0.022228865	0.026433844	0.013381334	-0.028562455
Z015E0019/PHZ51	0.0037978573	0.01731865	-0.011365699	0.007814162	0.00923996
Z015E0023/PHZ51	0.0047645695	0.02824346	-0.002182532	0.035161722	-0.029252913
Z015E0030/PHZ51	-0.010524204	0.027017519	0.014407226	-0.00260215	-0.002215035
Z015E0031/PHZ51	0.013829739	0.04205027	-0.009441494	0.011606366	-0.0291424
Z015E0034/PHZ51	-4.827446E-4	0.022319976	0.014993367	0.019804677	-0.006298866
Z015E0035/PHZ51	-0.012712835	-0.008146539	0.010323898	0.009018531	-0.025595302
Z015E0036/PHZ51	-9.985663E-4	0.0255446	0.016657019	0.0026711703	-0.024088887
Z015E0041/PHZ51	0.010778448	0.039932314	-0.0075070076	0.0022582153	-0.032575175
Z015E0043/PHZ51	0.00578135	0.042067256	-0.012171684	0.008111213	-0.018323237
Z015E0044/PHZ51	0.01049149	0.0408414	0.0010724999	0.0139482105	0.0024717855
Z015E0046/PHZ51	7.5667675E-5	0.030087665	0.022684826	0.011709294	-8.3562173E-4
Z015E0052/PHZ51	-0.0059571583	0.016838325	0.02555855	0.027002485	-0.008496728
Z015E0054/PHZ51	-0.0063054967	0.030416014	0.008594789	-0.009831104	-0.01864486
Z015E0061/PHZ51	0.010364151	0.028553482	-1.3805636E-4	0.030363493	-0.038341396
Z015E0062/PHZ51	0.006845648	0.012155687	-0.0039188624	0.029306345	-0.007807836
Z015E0066/PHZ51	-0.0075673573	0.020226074	0.006668759	0.026686456	-0.01384207
Z015E0067/PHZ51	0.015635427	0.043997772	-0.00208347	0.012218573	-0.012198146
Z015E0068/PHZ51	-0.002241986	0.017465092	0.02534802	0.018595183	-0.031379547
Z015E0069/PHZ51	0.01762565	0.0444017	-0.005866364	0.004424806	-0.030042924
Z015E0070/PHZ51	-0.007850374	0.029020721	0.010960834	-0.008371468	-0.021156799
Z015E0071/PHZ51	-0.0051362156	0.026046656	0.008751721	-0.010718881	-0.028408175
Z015E0072/PHZ51	0.010985301	0.02594777	0.0055631087	0.027174145	-0.023337204
Z015E0074/PHZ51	0.004522977	0.03652799	0.0046655512	-6.339335E-4	-0.027797598
Z015E0075/PHZ51	-0.0044309534	0.032932125	0.006041031	-0.0044225627	-0.027811293
Z015E0079/PHZ51	0.014673142	0.044861797	-0.010382895	0.0071458146	-0.031726576
Z015E0080/PHZ51	-0.0021435553	0.012452009	-0.024488807	0.005085599	-0.004993383
Z015E0085/PHZ51	8.6814153E-4	0.029811235	0.008655479	-7.1183324E-4	-0.021548215
Z015E0091/PHZ51	-0.011615992	0.020400625	0.021979947	0.015018432	-0.019237027
Z015E0093/PHZ51	-0.0058166957	0.004893382	0.004864745	-0.0017323446	0.015570888
Z015E0096/PHZ51	0.01264408	0.033018842	0.007765376	0.0016863619	0.0014738612
Z015E0097/PHZ51	0.011012825	0.025696438	-0.0028994784	0.021195376	-0.03137247
Z015E0103/PHZ51	0.009360702	0.034641106	0.0014002919	0.04070169	-0.020663703
Z015E0116/PHZ51	0.0035364765	0.038564827	-7.1541785E-4	0.0032035976	-0.023084398
Z015E0129/PHZ51	-0.011547055	-0.009746673	0.0056371735	0.00551336	-0.01677355
Z015E0131/PHZ51	-0.0149258515	0.0037410657	-0.004512305	-0.005616889	-0.012484397
Z015E0132/PHZ51	0.0013529003	0.01198046	-0.011224301	8.963198E-4	0.010711736
Z015E0135/PHZ51	-0.0024183795	0.026353288	-0.0036870034	0.032695357	-0.018287202
Z015E0136/PHZ51	0.0019039349	0.032469396	-0.01166886	0.014879642	-0.018621713
Z015E0137/PHZ51	-0.0120521495	0.008412639	0.0053521525	-7.168882E-5	0.011212722
Z015E0138/PHZ51	0.0064520063	0.034464054	-0.008180644	-0.0060840994	-0.022495523
Z015E0142/PHZ51	-0.019978957	-0.0024085676	0.007981564	0.015544326	-8.0518087E-4
Z015E0149/PHZ51	0.0014792642	0.026922805	0.015782885	0.034449592	-0.015604665
Z015E0150/PHZ51	-0.0057191295	0.018029831	0.027094675	0.024539819	-0.0059637222
Z015E0154/PHZ51	-0.0031510072	0.029960599	0.008051502	0.028184075	-0.015610268
Z015E0158/PHZ51	-0.002147856	0.029197238	-0.0023349153	0.03545414	-0.014456133
Z015E0159/PHZ51	2.6557673E-4	0.015238927	-0.018060945	0.0049391417	0.01553609
Z015E0161/PHZ51	-0.009932146	0.021172756	0.024304518	0.02281796	-0.00996445
Z015E0162/PHZ51	0.010685713	0.04197398	-0.0012905588	0.01218798	-0.004067896
Z015E0165/PHZ51	0.0024127278	0.0367294	0.0032714093	0.012342548	-0.0045402315
Z015E0166/PHZ51	0.002725212	0.022182656	-0.016762307	0.0071222745	0.006425081
Z015E0168/PHZ51	-0.009852783	0.003708203	0.0033470674	-0.009540446	-0.016566964
Z015E0173/PHZ51	-0.013886259	0.004114769	0.015121909	0.022924323	-0.0031419338
Z015E0175/PHZ51	-0.021451475	-0.0029603837	0.006332493	0.016445996	-0.0072006313
Z015E0180/PHZ51	-4.637143E-4	0.032644354	0.022018787	0.0034782577	0.0042113094
Z015E0185/PHZ51	9.190067E-4	0.021277979	-0.012466692	-0.007586055	-0.0059579853
Z015E0186/PHZ51	0.0134280035	0.038325362	-0.0042113136	0.017751511	-0.0027853963
Z015E0187/PHZ51	7.81213E-4	0.03966528	0.014512714	0.007401986	-0.0058923317
Z015E0189/PHZ51	-0.011348405	0.015047501	0.017048193	0.019178318	-0.030801915
Z015E0192/PHZ51	-0.010507583	0.023684502	-0.0013535854	-0.0073175807	-0.025607493
Z016E0002/PHZ51	-0.0029309953	0.019556778	0.00568948	-0.006360834	-0.010361007
Z016E0004/PHZ51	-0.016000127	0.01438289	0.005308362	-0.010643786	0.015815115
Z016E0008/PHZ51	-0.013405262	0.01340944	0.009346569	0.021474881	4.8246486E-5
Z016E0010/PHZ51	-0.012193469	0.019823195	0.01563123	-0.006154508	0.0065897736
Z016E0013/PHZ51	-0.00514783	0.0052442406	-0.0032338777	0.021809254	0.0106520355
Z016E0015/PHZ51	-0.0046770633	0.0058294637	-0.012494066	0.004029349	0.021870665
Z016E0018/PHZ51	-0.016872318	0.010164437	0.01985501	0.0114316605	0.004222756
Z016E0027/PHZ51	-0.017717993	-0.007976174	0.015492099	0.016374981	0.010684637
Z016E0033/PHZ51	-0.011673897	-0.015319035	-0.012721301	0.0047957036	0.002968504
Z016E0035/PHZ51	-0.010684992	-0.0038069007	-0.0016829404	-0.022780051	0.015296902
Z016E0040/PHZ51	-0.009144218	0.016380917	0.008617541	-0.020385802	-0.0011967719
Z016E0041/PHZ51	-0.016901113	-0.006878037	-0.0028807742	-0.022733478	0.010653355
Z016E0042/PHZ51	0.0034512137	0.026979897	-0.0017453092	0.0034701834	0.021704974
Z016E0046/PHZ51	-0.0072696228	-0.0029208653	-0.015238786	-4.5573415E-4	-0.0033827466
Z016E0049/PHZ51	-0.0042787665	-0.0121932365	-0.0098822	0.008105856	0.005719398
Z016E0055/PHZ51	-0.0048672003	0.024444992	-0.0052426206	-0.0013400111	0.014408321
