<Phenotype>
taxa	covariate	covariate	covariate	covariate	covariate
Taxa	PC1	PC2	PC3	PC4	PC5
Z009E0105/PHZ51	0.0033883345	0.0010469265	-0.015706312	-0.011899874	0.017386198
Z009E0109/PHZ51	0.010182067	-0.0019324935	0.026271408	0.014073572	-0.008234338
Z009E0113/PHZ51	0.0030989307	-0.0229056	0.018516673	0.0098404065	0.0062206234
Z009E0116/PHZ51	0.011357285	-0.0017012623	-0.013576828	-0.019115316	0.002937615
Z009E0118/PHZ51	0.020492084	-0.012527699	0.0284331	-6.2191644E-4	-0.009874316
Z009E0119/PHZ51	0.0078718485	-0.014550692	0.0071773096	-0.017968202	-0.009054768
Z009E0123/PHZ51	0.0063667567	-0.021866169	0.0122500835	-0.008401753	-0.01098323
Z009E0128/PHZ51	0.0060610655	0.0084172115	0.01548116	-0.015538571	-0.012369051
Z009E0129/PHZ51	-0.0024967298	-0.016382262	-0.008464237	4.129788E-4	-0.013600402
Z009E0135/PHZ51	-0.0014379306	-0.021668332	0.013257232	0.010605037	0.010280182
Z009E0136/PHZ51	0.015128206	-0.014071258	0.015871158	-0.0024401986	-0.006570996
Z009E0137/PHZ51	0.010707566	0.008921493	0.008721278	-0.003449043	0.016269956
Z009E0138/PHZ51	0.0012237246	-0.014262207	-0.004804437	-0.031042067	-0.003645503
Z009E0140/PHZ51	0.012360536	0.02210417	4.9641076E-4	-4.000369E-5	0.011683088
Z009E0143/PHZ51	0.0042167413	-3.194105E-4	-0.02012189	-0.010450414	-0.009160886
Z009E0146/PHZ51	0.016160803	0.0046489383	0.015942441	-0.020246118	0.0014153356
Z009E0149/PHZ51	0.03043497	0.018248554	0.004361603	-0.0065310267	0.012906872
Z009E0151/PHZ51	0.009114023	0.0070069726	0.018965052	-0.014376194	-0.024364706
Z009E0152/PHZ51	0.010073597	0.0046581263	0.019682603	0.008905174	0.012536672
Z009E0156/PHZ51	0.007208591	-0.0026850866	0.027040742	0.011140974	0.008407498
Z009E0157/PHZ51	0.018673971	-0.009813288	0.02016383	-6.614885E-4	-0.014254863
Z009E0160/PHZ51	0.021848897	0.013601987	9.4315165E-4	0.009068414	-0.015350665
Z009E0161/PHZ51	0.018398462	-0.007905482	0.02332226	0.0027422227	-0.015175508
Z009E0171/PHZ51	0.0070039653	0.010584206	0.020570332	-0.021066198	0.011882463
Z009E0179/PHZ51	0.026635742	0.0035212634	0.019368451	0.018952645	0.018448688
Z009E0181/PHZ51	0.011913234	-0.024915593	0.013170037	0.0023214296	0.024912776
Z009E0188/PHZ51	0.008056144	0.0041161217	-0.01779369	-0.00461457	0.02081868
Z009E0191/PHZ51	0.022520866	-0.021280158	-0.010725044	0.005994147	0.0026365917
Z009E0197/PHZ51	-1.8198651E-4	-0.0048143305	0.0028080023	-0.021015452	0.022188533
Z009E0200/PHZ51	0.016833048	-0.004962617	-0.02590498	-0.02211513	0.0014231225
Z011E0001/PHZ51	-0.025320826	0.024214236	-0.016816227	-0.0024611526	-0.0030135072
Z011E0003/PHZ51	-0.017866021	0.009370223	0.01435241	-0.0034269376	0.008866224
Z011E0005/PHZ51	-0.026718754	0.016920758	-0.007350733	-0.01121852	0.013616483
Z011E0008/PHZ51	-0.019835737	0.016198251	-0.0091169	0.014966399	-0.013619382
Z011E0009/PHZ51	-0.036209006	-0.010374659	-0.0034131578	0.0028426757	-0.0062269345
Z011E0010/PHZ51	-0.027957814	0.0125767095	0.0018031542	-0.009707159	0.009515357
Z011E0012/PHZ51	-0.018887302	0.02536059	-0.0027525716	0.0037592328	0.0030996401
Z011E0014/PHZ51	-0.027678767	0.012195574	0.00143832	-9.120122E-4	-0.01774849
Z011E0018/PHZ51	-0.030247536	0.0043070037	-0.0044667306	-0.016645694	0.014983218
Z011E0020/PHZ51	-0.03663547	-4.5194535E-4	0.008409852	0.006064744	-0.016657285
Z011E0022/PHZ51	-0.0318301	0.0028994624	-0.029207744	-0.004812741	-4.1200314E-4
Z011E0023/PHZ51	-0.033064965	0.006004983	-0.01522296	-0.016521793	0.020519597
Z011E0026/PHZ51	-0.024855351	0.020470519	-0.010628413	-0.007294107	-0.010472834
Z011E0036/PHZ51	-0.032390084	0.011059537	-0.024307266	-0.011619372	0.019897379
Z011E0044/PHZ51	-0.030487476	0.007374549	-0.029787539	-0.0075963517	-0.007909388
Z011E0045/PHZ51	-0.03800378	-0.013346022	0.001542227	-0.0021583615	-0.0034089708
Z011E0046/PHZ51	-0.026454259	-0.005109444	-0.003958409	-0.008972139	-0.0063386816
Z011E0051/PHZ51	-0.017642954	0.008861902	-0.004423391	0.016986748	0.00953008
Z011E0053/PHZ51	-0.03349522	-3.2061472E-4	-0.014123974	-0.01921827	-0.0044399393
Z011E0054/PHZ51	-0.030570742	0.009794829	-0.022124058	-0.0082167415	0.013605318
Z011E0055/PHZ51	-0.03262924	0.009774002	-0.02533316	-0.006019218	0.012142759
Z011E0059/PHZ51	-0.02651836	0.022843255	-0.01757427	-5.3952646E-4	-0.014106395
Z011E0064/PHZ51	-0.02437133	0.009542493	-0.022115642	-8.811715E-4	-0.0037118327
Z011E0065/PHZ51	-0.031239301	0.011575693	-0.015360374	0.009474299	-0.01139082
Z011E0070/PHZ51	-0.030045584	0.0020549833	0.011070894	0.0010096818	-0.010966343
Z011E0071/PHZ51	-0.031504296	-0.0069879014	-0.006409453	0.0029198255	0.017801689
Z011E0073/PHZ51	-0.036325585	-0.009345128	-0.019312324	0.007416851	-0.010929488
Z011E0088/PHZ51	-0.028332481	0.012755984	-0.007292304	0.016911017	0.007937551
Z011E0109/PHZ51	-0.02846884	0.020137185	-0.014453225	-0.010255248	-0.013901809
Z011E0110/PHZ51	-0.028898435	0.014242205	-0.019632077	-0.007038368	-0.00436555
Z011E0123/PHZ51	-0.032454025	0.0058232024	0.013039087	0.007844172	0.0044456446
Z011E0124/PHZ51	-0.03469301	0.008388062	-0.0035364632	-0.020469502	0.010046777
Z011E0140/PHZ51	-0.025185782	0.0077013536	-0.0015242564	0.0046180966	-0.009666402
Z011E0141/PHZ51	-0.03025437	0.009420148	-0.0136563005	-0.010309478	0.020552313
Z011E0147/PHZ51	-0.026251981	0.0046836827	0.016762765	0.014355839	0.0057284418
Z011E0149/PHZ51	-0.028258558	0.0107437065	0.0070108618	-7.314748E-4	-0.017981708
Z011E0155/PHZ51	-0.031078005	-0.00317368	-0.015434795	-0.0013824042	-0.011698054
Z011E0156/PHZ51	-0.028479733	0.004449494	-0.027940165	-0.0065400903	0.0013992422
Z011E0157/PHZ51	-0.025043659	0.0011434543	-0.009691547	-0.008632359	-0.010544223
Z011E0163/PHZ51	-0.03045432	0.004750818	0.013631688	0.0068091503	0.011286806
Z011E0167/PHZ51	-0.031174429	0.02808112	-0.012564282	-0.011105458	0.014979808
Z011E0170/PHZ51	-0.028655928	0.008796696	-0.022846254	-0.009065526	0.014123648
Z011E0175/PHZ51	-0.033613816	0.016135072	0.005211048	-0.017155912	-0.009099554
Z011E0179/PHZ51	-0.027187245	-0.011361089	5.5350154E-4	0.007283139	0.011045893
Z011E0184/PHZ51	-0.03007947	-0.0020340781	-9.0706785E-4	-0.015680468	0.014089991
Z011E0198/PHZ51	-0.026990151	-0.0022751288	-0.0013180547	-0.012051828	-0.010699057
Z012E0006/PHZ51	0.018920604	0.017129906	-0.023260927	-0.010167995	-0.0068897703
Z012E0012/PHZ51	-0.0018496437	-0.007958999	-0.0014655292	-0.020118631	-0.009785895
Z012E0013/PHZ51	-5.6140847E-4	-0.0026952168	0.004377537	-0.017056415	0.0141889
Z012E0020/PHZ51	0.011681714	0.0016218355	0.001468323	-0.016769886	-0.01417028
Z012E0024/PHZ51	0.008916493	0.006800703	0.008434762	-0.0054152096	-0.026330812
Z012E0029/PHZ51	0.021258485	-9.7019284E-4	-0.027041733	-0.01859305	0.0041483147
Z012E0030/PHZ51	0.018937545	-0.0031776256	0.005828568	0.008966015	-0.024302686
Z012E0031/PHZ51	0.015503419	0.0145907	-0.018180829	-0.009209409	-0.009472103
Z012E0035/PHZ51	0.019877914	0.021611275	-0.01414255	-0.009141948	-0.023841769
Z012E0037/PHZ51	0.020616211	0.010283149	-0.021613602	-0.0111578815	-0.010341946
Z012E0046/PHZ51	0.005546951	-0.013054216	-0.0123833595	0.018594615	0.00510907
Z012E0047/PHZ51	0.0021846606	0.012427976	0.010504217	-0.009870157	-0.025085602
Z012E0050/PHZ51	0.007130765	-0.0026335793	0.0071161566	0.0028934304	-0.019978745
Z012E0052/PHZ51	0.019549765	0.023798585	-0.01879815	-0.009616531	-0.009909364
Z012E0060/PHZ51	0.003801724	-0.009400065	-0.020452647	0.017805671	0.009803699
Z012E0067/PHZ51	0.0035857153	-0.005911411	0.020971658	0.010014705	-5.003367E-4
Z012E0072/PHZ51	0.024696117	0.022867331	-0.00963154	-0.0070078364	-0.009409876
Z012E0073/PHZ51	0.025764622	0.00518213	-0.005605723	0.010958952	0.0040004654
Z012E0080/PHZ51	0.009912901	0.0026282044	0.018082526	0.0022166215	-0.020395065
Z012E0083/PHZ51	0.022320818	0.02201729	-0.010031803	-0.002851965	0.0013476758
Z012E0087/PHZ51	0.008915918	0.015977802	-0.017609572	-0.008539844	0.015836235
Z012E0088/PHZ51	0.011287614	0.013822854	0.0055803135	0.003197176	-0.019821558
Z012E0090/PHZ51	-0.006662335	-0.020715915	0.0064117196	0.0035683862	0.014759298
Z012E0091/PHZ51	-0.011807594	-0.0028721932	-7.438722E-5	-0.012141703	0.008571274
Z012E0092/PHZ51	0.012614763	-0.029605139	3.330811E-4	-0.0030472418	-0.003967724
Z012E0093/PHZ51	0.016219722	0.03066807	-0.009676206	0.0011587358	0.00759981
Z012E0108/PHZ51	-0.004377911	-0.0055078454	-0.01200096	-0.021147499	-0.014508718
Z012E0111/PHZ51	-6.395079E-4	0.015292434	0.0074796695	-0.009447763	0.0034409931
Z012E0114/PHZ51	-0.0063934615	-0.0010329902	-7.9231686E-4	-0.01366583	0.011587072
Z012E0115/PHZ51	0.013815725	0.0015842014	-0.012540309	0.015678609	0.007555739
Z012E0120/PHZ51	0.015843369	0.022266587	-0.011299559	-0.011159686	0.01315996
Z012E0129/PHZ51	0.009011301	0.017241629	0.0142522575	-0.015307615	0.0071334243
Z012E0132/PHZ51	0.012456245	0.01633031	-0.01965397	-0.0032930425	0.013224938
Z012E0136/PHZ51	0.026508328	0.005833304	-0.009630728	0.013536165	0.0043150317
Z012E0137/PHZ51	0.022423051	0.016862147	-0.007994368	-0.015126425	-0.015598138
Z012E0141/PHZ51	0.0020324641	-0.016689051	0.0018513446	-3.6244855E-5	-0.005730693
Z012E0145/PHZ51	0.011988272	-0.011770251	-0.021838907	0.014671014	-0.018826945
Z012E0146/PHZ51	0.005226535	0.0024169304	-0.0064605083	-0.01370478	0.005684623
Z012E0149/PHZ51	0.006057609	-0.01349674	0.018863384	0.013535928	0.008888428
Z012E0152/PHZ51	0.014286896	0.026375547	-0.0090809865	-0.003639251	-4.5306256E-4
Z012E0156/PHZ51	0.0013885625	0.0072532655	-0.02248007	-0.0053014243	0.013255543
Z012E0166/PHZ51	0.024565263	0.02216929	-0.012144432	-0.0027648243	-0.017691186
Z012E0168/PHZ51	-0.0044570486	-0.012795147	0.0030933633	-5.981557E-4	0.009404205
Z012E0172/PHZ51	-0.003743068	9.982737E-4	-0.002692302	-0.01041759	0.010883485
Z012E0173/PHZ51	9.7563927E-4	-0.0161631	-0.0035589815	0.015376543	0.009236329
Z012E0175/PHZ51	0.024491552	0.006567321	-0.013006456	0.016780244	-0.01923066
Z012E0176/PHZ51	0.016794799	-0.0025871252	-0.022656607	-0.021887785	0.003405197
Z012E0182/PHZ51	0.0037534554	-0.01079018	0.012870351	0.007054544	-0.021042285
Z012E0186/PHZ51	0.002173119	-0.011155653	-0.012072484	-4.991491E-4	-0.019349432
Z012E0192/PHZ51	0.010490094	0.0072271726	-0.02610471	-0.0049669696	0.015095905
Z012E0193/PHZ51	0.018631184	-0.005575869	0.0033757882	0.010540904	-0.021187505
Z012E0194/PHZ51	0.0016269656	0.01266961	0.0057090847	-0.013365015	6.8689644E-4
Z012E0199/PHZ51	0.019117597	0.029733831	-0.0114468625	9.4342127E-4	0.0043704757
Z013E0002/PHZ51	0.012631035	-8.0625725E-4	-0.02050607	-0.0015162107	0.015935617
Z013E0003/PHZ51	0.024645373	-0.03381362	-0.009058983	0.0035459881	-0.0017118047
Z013E0004/PHZ51	-4.974026E-4	-0.0076809786	0.008937482	-0.017828967	0.008632497
Z013E0006/PHZ51	0.009315859	-0.020896636	0.016208831	0.0061427616	0.010194736
Z013E0007/PHZ51	0.007127309	-0.0077623273	0.010951936	-0.011443503	0.0043771765
Z013E0009/PHZ51	0.02262229	-0.011183178	-0.022522481	-0.015873572	0.02587577
Z013E0010/PHZ51	0.012635514	0.0097493315	0.018536333	-0.013341287	0.012146024
Z013E0012/PHZ51	0.007871325	0.008385281	0.017243834	-0.014804322	0.006152025
Z013E0014/PHZ51	0.028538847	-0.018540418	-0.015631462	0.0054075504	0.019559361
Z013E0015/PHZ51	0.04045654	0.0081653865	0.0020101962	-0.0065869936	0.013780919
Z013E0016/PHZ51	0.01409709	-0.01045321	0.025416596	2.3786886E-5	0.0029279804
Z013E0019/PHZ51	0.011234963	-0.03539062	0.0034230393	-0.011291562	-0.011848694
Z013E0020/PHZ51	0.018048063	-0.032915067	0.015004721	-0.002658531	5.4462624E-5
Z013E0021/PHZ51	0.019267984	-0.0048381453	-0.0144587355	-0.0240993	-0.003184055
Z013E0022/PHZ51	0.01820924	-0.02603247	-0.020987192	-0.006065446	-0.013929375
Z013E0025/PHZ51	0.018605366	-0.017322613	0.00838964	-0.027164742	-0.01243481
Z013E0026/PHZ51	0.05460773	-0.01757129	-0.0028535489	0.0040806006	-0.0059700874
Z013E0027/PHZ51	0.037568334	-0.02622744	-0.015381669	0.0033975716	0.0116351005
Z013E0028/PHZ51	0.0030073123	-0.009967028	0.0010995425	-0.027253753	0.014902681
Z013E0029/PHZ51	0.016759107	-0.013802231	0.008193502	-0.031044992	0.012988493
Z013E0032/PHZ51	0.009952322	0.0059667	-0.023332722	-0.0034803634	-0.01937613
Z013E0034/PHZ51	0.02563428	0.007743124	-0.010261326	-0.0036447179	0.0012899209
Z013E0035/PHZ51	0.010812779	-0.014607043	0.007861865	-0.023265092	0.009445173
Z013E0036/PHZ51	0.040164903	-0.008876148	0.0032526809	0.010786993	0.0073415916
Z013E0037/PHZ51	0.01216279	0.006377223	0.018238738	-0.0226855	-0.0013643737
Z013E0039/PHZ51	0.03380584	-9.167711E-4	0.008890227	-0.007843164	-0.009639195
Z013E0042/PHZ51	0.03662504	-0.006967063	-0.00181015	0.018590756	0.0060367123
Z013E0044/PHZ51	0.02297174	-0.043687932	0.010549795	-0.0049332604	-0.007110661
Z013E0045/PHZ51	0.04384872	-0.0098859845	0.006966111	0.010084686	0.014639212
Z013E0046/PHZ51	0.023482775	-0.04032144	0.009953524	-0.0073780576	-7.416107E-4
Z013E0047/PHZ51	0.029393245	-0.004955592	0.015208576	-0.025117064	-0.007884428
Z013E0049/PHZ51	0.024648657	-0.013606195	0.0015120218	-0.027033998	0.011678371
Z013E0050/PHZ51	0.022553543	0.0013855213	0.018578999	-0.020715028	-0.017956527
Z013E0051/PHZ51	0.04812075	-0.011848004	-6.56609E-4	0.012727046	-0.008510569
Z013E0052/PHZ51	0.013829113	0.0039979126	0.015640087	-0.02355171	-0.015456111
Z013E0055/PHZ51	0.021998757	0.0042688223	0.008497904	-0.016162872	-0.019533316
Z013E0056/PHZ51	0.017701989	-0.0085634645	-0.027914453	-0.015009174	-0.0012125166
Z013E0058/PHZ51	0.027340272	0.017763037	-0.007935746	0.0026418604	-0.0031200529
Z013E0059/PHZ51	0.029135408	-0.023243686	0.026460867	-2.4105073E-4	0.0047887308
Z013E0061/PHZ51	0.009749298	-0.032722168	0.0073825014	-0.01304611	-0.018364852
Z013E0062/PHZ51	0.0058277524	-0.035924997	-0.002217962	-0.0025638938	-0.01117763
Z013E0063/PHZ51	0.036600385	-0.0027240089	-0.015534774	-0.016532104	0.020173348
Z013E0066/PHZ51	0.010776877	-0.029264646	0.0043351706	-0.0054372293	-0.008765418
Z013E0067/PHZ51	0.015966164	-0.003633069	0.02046087	-0.010014757	-0.021700688
Z013E0069/PHZ51	0.0127716195	-0.017193861	-9.824908E-4	-0.023861546	-0.011429905
Z013E0072/PHZ51	0.02874302	-0.011300954	-0.030079762	-0.019950146	-0.004705646
Z013E0073/PHZ51	0.038162738	-0.010392697	-0.008736717	0.0077404934	-0.018012509
Z013E0074/PHZ51	0.012424498	-0.0062363055	-0.019095782	-0.01562512	0.0067268116
Z013E0078/PHZ51	0.03020148	-0.0058059664	-0.008132211	0.011701311	0.013528823
Z013E0079/PHZ51	0.026726805	-0.010562049	-0.0246031	-0.0096977735	-0.0023925102
Z013E0080/PHZ51	0.033213623	0.0066798315	-0.0132955285	-0.015940446	-0.018781126
Z013E0082/PHZ51	0.016808305	-0.02942031	-0.0131119955	3.6456526E-4	0.008498506
Z013E0085/PHZ51	0.010089951	-0.012759801	2.1358515E-4	-0.02257793	-0.009082752
Z013E0087/PHZ51	0.022727195	-0.009756697	-0.02313008	-0.011535063	0.012752231
Z013E0088/PHZ51	0.014483344	-0.013624964	6.0322807E-5	-0.00566444	0.011717114
Z013E0090/PHZ51	0.040122148	-0.023070445	-0.009228364	0.01093151	-0.011997344
Z013E0092/PHZ51	0.0111855315	-0.008372684	-0.017603064	-0.02062799	0.015644133
Z013E0093/PHZ51	0.021253532	-0.023359245	-0.021798795	0.011002281	-0.015318149
Z013E0094/PHZ51	0.024313372	-0.009571857	0.00953137	-0.03285756	-0.007936121
Z013E0098/PHZ51	0.0068365675	-0.03097839	0.0066241724	-0.0051440075	-0.008611869
Z013E0099/PHZ51	0.027808312	-0.020234298	0.026755927	0.0035339782	-0.018904988
Z013E0109/PHZ51	0.013714583	0.0067029875	0.018892888	-0.01600191	0.0035178787
Z013E0111/PHZ51	0.008733982	-0.028598333	0.011562715	0.0035717376	0.019263415
Z013E0113/PHZ51	0.012239398	-0.017020615	-0.012053315	-0.010763054	0.009093957
Z013E0114/PHZ51	0.012176532	-0.020203704	0.0066077407	-0.014474244	0.006927083
Z013E0116/PHZ51	0.006771622	-0.031651594	-0.0055532753	-0.00186945	-0.011951294
Z013E0118/PHZ51	0.003938361	-0.015030993	-4.3259258E-4	-0.026083222	-0.0113348495
Z013E0120/PHZ51	0.014655141	-0.023560304	8.697703E-4	-0.024057813	-0.004814066
Z013E0122/PHZ51	0.02375834	-0.022903064	-0.008010746	0.0061122566	-0.011763307
Z013E0124/PHZ51	0.035084512	-0.02957144	-0.011114231	0.0077402294	0.02089324
Z013E0127/PHZ51	0.018533418	-0.043211635	0.0037372909	-0.01388614	-0.0048940126
Z013E0129/PHZ51	0.015671896	-0.033810195	0.01725176	0.0023619242	0.017006017
Z013E0130/PHZ51	0.025905136	-0.027314682	0.023593217	-6.870211E-4	0.019561263
Z013E0132/PHZ51	0.02405953	0.018261498	-0.009210365	-0.005658738	0.011893898
Z014E0001/PHZ51	-0.0175201	-0.012377876	0.007961013	-0.0055836854	-0.015823813
Z014E0003/PHZ51	-0.01424253	-0.011891265	0.014964179	-0.005062202	-0.0025271913
Z014E0005/PHZ51	-0.021691673	-0.008672062	-0.0071665924	-0.006253048	-0.012960405
Z014E0007/PHZ51	-0.017314054	0.017567873	-0.0011062862	-0.004470483	-0.022747973
Z014E0010/PHZ51	-0.014571378	0.011595315	0.006400604	0.00548252	-0.025305638
Z014E0012/PHZ51	-0.013509164	0.013486304	0.01971807	-0.013974654	-0.024547242
Z014E0017/PHZ51	-0.0129560325	0.018946799	0.020226814	-0.012881638	0.0061793514
Z014E0018/PHZ51	-0.013797775	0.015882695	0.014703012	0.013029582	-0.0019257647
Z014E0019/PHZ51	-0.015329934	0.006017266	-0.0051464643	-0.010013351	0.0109901605
Z014E0022/PHZ51	-0.014604181	-0.006020407	-0.007236493	0.010776875	-0.016881121
Z014E0023/PHZ51	-0.022518968	1.7099095E-5	-0.009434788	-0.016238162	-0.015415847
Z014E0026/PHZ51	-0.021909209	-0.009621449	0.00904942	-7.4501266E-4	0.011101583
Z014E0028/PHZ51	-0.021196129	0.0014608853	0.004409457	-0.016350321	0.009240923
Z014E0029/PHZ51	-0.016788004	0.006454754	0.01835062	6.764651E-4	-0.028528553
Z014E0030/PHZ51	-0.015214575	0.013578841	0.016284032	-0.021027615	-0.022375345
Z014E0038/PHZ51	-0.019658564	7.695811E-4	0.0056488346	-0.01376218	0.010855946
Z014E0040/PHZ51	-0.017048975	-0.009529885	0.01570134	2.0567497E-4	0.011295598
Z014E0042/PHZ51	-0.017067926	0.009332853	0.02753202	-0.005914998	0.003751995
Z014E0044/PHZ51	-0.021748407	0.0031063857	-0.009901263	-0.0069289054	0.011607961
Z014E0045/PHZ51	-0.010273573	0.006835747	0.022110902	-0.0034715277	-0.018268857
Z014E0048/PHZ51	-0.01310487	0.0021521416	-0.009363685	-0.010396036	-0.015259511
Z014E0049/PHZ51	-0.020988742	0.009023546	0.007457999	-0.01809489	0.010540681
Z014E0052/PHZ51	-0.014534068	0.0055652577	0.016126668	0.008118975	-0.027090365
Z014E0055/PHZ51	-0.010100175	0.012628547	0.022170743	0.004451012	-0.011901901
Z014E0057/PHZ51	-0.020162625	-0.00943441	-0.007050999	7.650333E-4	-0.015055278
Z014E0062/PHZ51	-0.013654858	-0.0015703592	-0.0022242025	-0.016222367	-0.0031773183
Z014E0063/PHZ51	-0.009434756	0.008108134	0.02571105	0.012989804	0.0011181707
Z014E0064/PHZ51	-0.008893608	0.018073251	0.016899684	0.018928772	-0.0012963085
Z014E0068/PHZ51	-0.01889533	-0.0054703783	4.827017E-5	-0.016078532	-0.015723035
Z014E0069/PHZ51	-0.021606186	-0.0076915394	-0.011038762	0.0030362024	-0.015247338
Z014E0070/PHZ51	-0.019882377	-0.009474624	-0.006171731	0.0035084698	-0.013513867
Z014E0074/PHZ51	-0.022219885	1.9299494E-4	0.002965037	-0.022746567	0.014717298
Z014E0076/PHZ51	-0.015058267	9.581299E-4	-0.010742451	-0.007676401	-0.0020729525
Z014E0077/PHZ51	-0.011061539	0.01061792	0.007037087	0.0070310854	-0.021632891
Z014E0079/PHZ51	-0.009667794	0.016252825	0.016955744	-0.012523247	-0.016933182
Z014E0085/PHZ51	-0.0139385685	0.004481738	0.024457222	-0.0057132365	-0.022764158
Z014E0086/PHZ51	-0.023977978	-0.0018242776	0.004128861	-0.022910032	0.010654417
Z014E0090/PHZ51	-0.015701039	0.022967052	-0.0010885439	-0.004661833	-0.025463747
Z014E0091/PHZ51	-0.015255231	-8.435995E-4	-0.005185891	0.004473754	0.011857365
Z014E0092/PHZ51	-0.011323087	0.022797914	0.020711772	-0.0036105698	0.001891783
Z014E0094/PHZ51	-0.012664845	7.956676E-5	0.009451453	-0.002821064	-0.017846998
Z014E0096/PHZ51	-0.010421235	0.025477499	0.008367964	-0.00398711	0.0028580306
Z014E0097/PHZ51	-0.018355642	0.005805386	0.010549724	-0.014917386	0.009493855
Z014E0098/PHZ51	-0.01628134	-0.0015655719	0.005402774	-0.011104642	-0.017418128
Z014E0099/PHZ51	-0.015484519	0.014786193	0.0185505	-0.013625026	-0.021302305
Z014E0100/PHZ51	-0.012133545	0.021829855	0.0015086352	-0.010753384	-0.01868168
Z014E0102/PHZ51	-0.017362239	0.004245341	0.017903093	-0.0022686294	-0.02500725
Z014E0105/PHZ51	-0.011785963	0.004971395	0.0049834033	-0.015466407	-0.0055811135
Z014E0109/PHZ51	-0.016944522	-6.369839E-5	-0.006289745	-0.014502612	-0.015715186
Z014E0111/PHZ51	-0.016334046	-0.0021394773	0.0018116207	0.0035656204	-8.208036E-4
Z014E0113/PHZ51	-0.020216817	-0.013231729	-0.0023225527	-0.009234176	-0.009948597
Z014E0115/PHZ51	-0.018552879	-0.0047341483	0.0037951607	-0.01372925	-0.013438115
Z014E0117/PHZ51	-0.019779243	-0.0031451704	0.0066738203	-0.0044781254	0.005143965
Z014E0118/PHZ51	-0.023691796	-0.004660716	-0.0039184606	0.0036319152	0.004426664
Z014E0127/PHZ51	-0.01566511	0.011368001	0.02351762	0.0063311406	0.0022750786
Z014E0128/PHZ51	-0.01695463	0.015726535	0.014875382	0.005517029	6.8992784E-5
Z014E0134/PHZ51	-0.022236692	6.7378447E-4	-0.008930153	-0.0028281969	0.008341363
Z014E0139/PHZ51	-0.017053066	0.012002603	0.017504573	-0.003216466	-0.0033372976
Z014E0142/PHZ51	-0.01635479	-0.0054649976	-0.007402306	0.0037204209	-0.0114639895
Z014E0145/PHZ51	-0.019194886	0.0011611425	0.0048409067	-0.012362584	0.011146879
Z014E0151/PHZ51	-0.01980932	-0.004891929	-3.2364525E-4	-0.025181167	-0.010224657
Z014E0161/PHZ51	-0.017024687	-0.001981694	0.002675956	-0.01231293	-0.01779314
Z014E0169/PHZ51	-0.014297173	-5.6386536E-5	0.00805651	0.009500739	0.0077334302
Z014E0172/PHZ51	-0.012247527	0.013977424	0.005148197	-5.811334E-4	-0.021859631
Z014E0173/PHZ51	-0.014675458	0.017664645	0.0065915906	-0.009165983	-0.02957868
Z014E0177/PHZ51	-0.023747487	-0.007604371	-0.0055440376	-0.0010436459	-0.017319366
Z014E0178/PHZ51	-0.020945257	-0.0014358298	1.3077809E-4	-0.0191492	-0.018342318
Z014E0181/PHZ51	-0.019003667	-0.0028215437	-0.003934706	0.006424061	0.0054969247
Z014E0192/PHZ51	-0.016975434	0.004044517	-0.006077872	-0.014217704	0.01639055
Z014E0198/PHZ51	-0.017785348	-0.013750872	0.011533944	-0.004430042	-0.012607583
Z015E0001/PHZ51	-0.0032422512	-0.0076049357	0.0043119835	0.012493814	-0.0147351
Z015E0006/PHZ51	0.0069593126	0.03286677	0.002987413	0.020959215	0.0010428404
Z015E0008/PHZ51	-0.006014992	0.01116791	-0.012023214	0.0023532847	-0.023655185
Z015E0009/PHZ51	0.007932301	0.023668569	8.0471014E-4	0.035865992	-0.02519374
Z015E0011/PHZ51	0.009206002	0.022862552	-0.011001067	0.004893229	-0.0135252895
Z015E0013/PHZ51	0.0021880257	0.03163314	-0.0035065522	0.01920919	-0.009383734
Z015E0016/PHZ51	0.0034916317	0.014106215	0.03140202	0.018677317	-0.024282873
Z015E0019/PHZ51	7.726928E-4	0.016815793	-0.009951962	0.0046010767	0.008704333
Z015E0023/PHZ51	0.0041397223	0.024348304	0.0033717123	0.04197919	-0.019955708
Z015E0030/PHZ51	-0.008191305	0.021621887	0.019708857	-0.0029788672	-0.002825172
Z015E0031/PHZ51	0.008900785	0.039277263	-0.005443212	0.01837821	-0.028976232
Z015E0034/PHZ51	0.0013027819	0.017646281	0.018549534	0.019694041	-0.0017833759
Z015E0035/PHZ51	-0.0077636503	-0.0156180635	0.0135119585	0.01312854	-0.021767296
Z015E0036/PHZ51	3.4506296E-4	0.018850306	0.020833563	0.006826874	-0.02445477
Z015E0041/PHZ51	0.0077819955	0.03635949	-0.0017079827	0.010478174	-0.034030557
Z015E0043/PHZ51	0.002820734	0.039741375	-0.005274326	0.013827911	-0.01844171
Z015E0044/PHZ51	0.0072483425	0.040085	0.0035053294	0.012643196	0.003969481
Z015E0046/PHZ51	0.0018657737	0.026079534	0.025833482	0.010212953	0.0026771128
Z015E0052/PHZ51	-0.0019712755	0.010960964	0.028549705	0.02692613	4.4535028E-4
Z015E0054/PHZ51	-0.005504326	0.02546518	0.013291022	-0.005380942	-0.021978099
Z015E0061/PHZ51	0.010907578	0.023852294	0.006287342	0.03980206	-0.031304263
Z015E0062/PHZ51	0.006271413	0.011628974	-0.0021679234	0.030086761	5.396502E-4
